id,label
23399,0
23400,0
23401,0
23402,1
23403,1
23404,1
23405,0
23406,0
23407,0
23408,1
23409,1
23410,1
23411,1
23412,0
23413,0
23414,0
23415,1
23416,1
23417,0
23418,1
23419,0
23420,1
23421,1
23422,1
23423,1
23424,1
23425,0
23426,1
23427,1
23428,1
23429,0
23430,0
23431,1
23432,0
23433,0
23434,1
23435,1
23436,0
23437,1
23438,0
23439,0
23440,1
23441,0
23442,1
23443,1
23444,0
23445,1
23446,1
23447,1
23448,0
23449,0
23450,1
23451,0
23452,1
23453,0
23454,0
23455,1
23456,1
23457,1
23458,1
23459,1
23460,1
23461,1
23462,1
23463,1
23464,1
23465,1
23466,0
23467,1
23468,0
23469,0
23470,0
23471,1
23472,0
23473,1
23474,0
23475,1
23476,1
23477,1
23478,0
23479,0
23480,1
23481,0
23482,1
23483,0
23484,0
23485,1
23486,0
23487,1
23488,1
23489,1
23490,0
23491,0
23492,1
23493,0
23494,1
23495,1
23496,0
23497,0
23498,1
23499,1
23500,0
23501,1
23502,1
23503,1
23504,0
23505,1
23506,1
23507,1
23508,0
23509,0
23510,0
23511,1
23512,0
23513,0
23514,1
23515,0
23516,0
23517,1
23518,0
23519,0
23520,1
23521,0
23522,1
23523,1
23524,1
23525,1
23526,1
23527,0
23528,1
23529,0
23530,0
23531,1
23532,0
23533,1
23534,1
23535,1
23536,0
23537,0
23538,1
23539,0
23540,1
23541,1
23542,0
23543,0
23544,0
23545,0
23546,1
23547,0
23548,1
23549,1
23550,1
23551,1
23552,1
23553,1
23554,0
23555,1
23556,0
23557,1
23558,1
23559,1
23560,1
23561,0
23562,0
23563,0
23564,1
23565,0
23566,1
23567,0
23568,1
23569,0
23570,0
23571,0
23572,1
23573,1
23574,0
23575,0
23576,0
23577,0
23578,0
23579,0
23580,1
23581,1
23582,1
23583,0
23584,1
23585,1
23586,1
23587,0
23588,1
23589,0
23590,0
23591,1
23592,0
23593,1
23594,1
23595,1
23596,0
23597,0
23598,0
23599,1
23600,0
23601,0
23602,1
23603,0
23604,0
23605,0
23606,1
23607,0
23608,0
23609,1
23610,1
23611,1
23612,1
23613,1
23614,1
23615,0
23616,1
23617,1
23618,0
23619,0
23620,1
23621,1
23622,1
23623,1
23624,1
23625,0
23626,0
23627,1
23628,0
23629,1
23630,0
23631,0
23632,0
23633,1
23634,0
23635,1
23636,0
23637,0
23638,1
23639,0
23640,0
23641,0
23642,1
23643,1
23644,1
23645,1
23646,1
23647,0
23648,0
23649,1
23650,1
23651,0
23652,0
23653,1
23654,1
23655,0
23656,1
23657,1
23658,0
23659,0
23660,0
23661,0
23662,0
23663,1
23664,0
23665,0
23666,0
23667,0
23668,0
23669,1
23670,0
23671,1
23672,0
23673,1
23674,1
23675,1
23676,1
23677,1
23678,1
23679,1
23680,0
23681,0
23682,1
23683,0
23684,0
23685,0
23686,1
23687,1
23688,1
23689,1
23690,0
23691,0
23692,1
23693,0
23694,0
23695,0
23696,1
23697,0
23698,0
23699,0
23700,1
23701,1
23702,1
23703,1
23704,0
23705,0
23706,0
23707,1
23708,0
23709,1
23710,0
23711,1
23712,1
23713,0
23714,0
23715,0
23716,1
23717,0
23718,1
23719,1
23720,1
23721,0
23722,0
23723,1
23724,1
23725,0
23726,1
23727,1
23728,1
23729,1
23730,0
23731,0
23732,0
23733,1
23734,1
23735,1
23736,1
23737,1
23738,1
23739,1
23740,0
23741,1
23742,1
23743,0
23744,0
23745,1
23746,1
23747,1
23748,0
23749,1
23750,0
23751,1
23752,0
23753,1
23754,1
23755,0
23756,0
23757,0
23758,1
23759,1
23760,0
23761,1
23762,0
23763,1
23764,0
23765,1
23766,1
23767,0
23768,0
23769,1
23770,1
23771,1
23772,0
23773,1
23774,1
23775,0
23776,0
23777,0
23778,1
23779,0
23780,0
23781,1
23782,0
23783,0
23784,1
23785,1
23786,1
23787,1
23788,0
23789,1
23790,0
23791,1
23792,0
23793,0
23794,0
23795,1
23796,1
23797,0
23798,1
23799,0
23800,0
23801,1
23802,1
23803,0
23804,1
23805,0
23806,1
23807,1
23808,0
23809,0
23810,1
23811,0
23812,1
23813,1
23814,1
23815,1
23816,0
23817,1
23818,1
23819,0
23820,1
23821,1
23822,0
23823,1
23824,1
23825,1
23826,0
23827,0
23828,1
23829,1
23830,1
23831,1
23832,1
23833,1
23834,1
23835,1
23836,1
23837,1
23838,1
23839,1
23840,1
23841,1
23842,0
23843,1
23844,1
23845,1
23846,0
23847,1
23848,1
23849,1
23850,0
23851,1
23852,1
23853,0
23854,1
23855,0
23856,0
23857,1
23858,0
23859,1
23860,0
23861,1
23862,1
23863,0
23864,0
23865,1
23866,1
23867,1
23868,1
23869,1
23870,1
23871,0
23872,1
23873,0
23874,0
23875,0
23876,0
23877,1
23878,0
23879,0
23880,0
23881,0
23882,1
23883,0
23884,1
23885,0
23886,0
23887,1
23888,1
23889,0
23890,1
23891,0
23892,1
23893,1
23894,0
23895,1
23896,1
23897,0
23898,0
23899,0
23900,0
23901,0
23902,0
23903,0
23904,0
23905,0
23906,0
23907,1
23908,1
23909,1
23910,0
23911,0
23912,1
23913,0
23914,1
23915,0
23916,0
23917,1
23918,0
23919,1
23920,0
23921,0
23922,0
23923,1
23924,0
23925,1
23926,1
23927,1
23928,1
23929,0
23930,0
23931,0
23932,0
23933,1
23934,1
23935,0
23936,0
23937,1
23938,0
23939,0
23940,0
23941,0
23942,1
23943,0
23944,0
23945,1
23946,1
23947,0
23948,1
23949,0
23950,0
23951,1
23952,1
23953,1
23954,1
23955,1
23956,1
23957,1
23958,0
23959,0
23960,1
23961,0
23962,0
23963,1
23964,0
23965,1
23966,0
23967,0
23968,0
23969,0
23970,1
23971,1
23972,1
23973,0
23974,1
23975,0
23976,0
23977,1
23978,0
23979,1
23980,0
23981,0
23982,0
23983,1
23984,1
23985,1
23986,1
23987,1
23988,0
23989,0
23990,0
23991,1
23992,0
23993,1
23994,0
23995,0
23996,1
23997,0
23998,1
23999,0
24000,1
24001,1
24002,0
24003,1
24004,1
24005,0
24006,1
24007,1
24008,1
24009,1
24010,1
24011,0
24012,0
24013,0
24014,0
24015,0
24016,1
24017,1
24018,0
24019,1
24020,0
24021,1
24022,1
24023,1
24024,0
24025,1
24026,1
24027,1
24028,1
24029,0
24030,1
24031,1
24032,0
24033,1
24034,0
24035,1
24036,1
24037,0
24038,0
24039,0
24040,1
24041,1
24042,0
24043,1
24044,1
24045,1
24046,0
24047,1
24048,0
24049,1
24050,0
24051,1
24052,1
24053,0
24054,1
24055,1
24056,0
24057,0
24058,0
24059,1
24060,0
24061,1
24062,1
24063,1
24064,0
24065,0
24066,0
24067,1
24068,0
24069,1
24070,0
24071,1
24072,0
24073,1
24074,0
24075,1
24076,0
24077,1
24078,1
24079,1
24080,1
24081,0
24082,1
24083,1
24084,1
24085,0
24086,1
24087,0
24088,1
24089,0
24090,1
24091,1
24092,0
24093,0
24094,1
24095,1
24096,1
24097,0
24098,1
24099,0
24100,1
24101,1
24102,1
24103,0
24104,0
24105,0
24106,1
24107,0
24108,0
24109,0
24110,1
24111,0
24112,1
24113,0
24114,1
24115,1
24116,0
24117,1
24118,0
24119,1
24120,0
24121,1
24122,0
24123,0
24124,0
24125,1
24126,1
24127,1
24128,1
24129,1
24130,1
24131,1
24132,1
24133,1
24134,1
24135,0
24136,1
24137,1
24138,1
24139,0
24140,0
24141,1
24142,1
24143,0
24144,0
24145,0
24146,1
24147,0
24148,1
24149,1
24150,1
24151,0
24152,1
24153,1
24154,0
24155,0
24156,0
24157,1
24158,0
24159,1
24160,1
24161,1
24162,0
24163,1
24164,1
24165,0
24166,1
24167,0
24168,1
24169,1
24170,1
24171,1
24172,0
24173,0
24174,1
24175,0
24176,0
24177,0
24178,1
24179,0
24180,1
24181,1
24182,1
24183,0
24184,1
24185,1
24186,1
24187,0
24188,1
24189,1
24190,1
24191,1
24192,0
24193,1
24194,0
24195,0
24196,0
24197,0
24198,1
24199,0
24200,1
24201,0
24202,0
24203,1
24204,1
24205,1
24206,0
24207,1
24208,0
24209,1
24210,0
24211,1
24212,0
24213,1
24214,0
24215,0
24216,0
24217,0
24218,1
24219,0
24220,0
24221,1
24222,0
24223,0
24224,1
24225,0
24226,1
24227,0
24228,1
24229,0
24230,0
24231,1
24232,1
24233,0
24234,1
24235,1
24236,0
24237,0
24238,0
24239,0
24240,1
24241,1
24242,1
24243,1
24244,1
24245,1
24246,0
24247,0
24248,1
24249,1
24250,0
24251,1
24252,1
24253,1
24254,0
24255,0
24256,1
24257,1
24258,1
24259,0
24260,0
24261,0
24262,1
24263,1
24264,0
24265,0
24266,0
24267,1
24268,0
24269,0
24270,1
24271,1
24272,1
24273,0
24274,1
24275,1
24276,1
24277,1
24278,0
24279,1
24280,1
24281,0
24282,0
24283,1
24284,1
24285,1
24286,1
24287,0
24288,1
24289,1
24290,1
24291,0
24292,0
24293,1
24294,0
24295,1
24296,1
24297,1
24298,1
24299,1
24300,1
24301,1
24302,0
24303,0
24304,0
24305,0
24306,0
24307,1
24308,1
24309,0
24310,0
24311,0
24312,0
24313,1
24314,0
24315,1
24316,1
24317,0
24318,1
24319,1
24320,1
24321,0
24322,1
24323,1
24324,0
24325,1
24326,1
24327,0
24328,1
24329,1
24330,1
24331,1
24332,1
24333,1
24334,1
24335,0
24336,1
24337,1
24338,0
24339,1
24340,0
24341,1
24342,0
24343,0
24344,1
24345,1
24346,1
24347,0
24348,0
24349,0
24350,1
24351,0
24352,1
24353,0
24354,0
24355,1
24356,1
24357,0
24358,0
24359,1
24360,0
24361,0
24362,1
24363,1
24364,1
24365,1
24366,0
24367,0
24368,1
24369,1
24370,0
24371,0
24372,1
24373,0
24374,0
24375,0
24376,0
24377,0
24378,0
24379,1
24380,1
24381,1
24382,0
24383,0
24384,0
24385,0
24386,1
24387,1
24388,0
24389,1
24390,0
24391,1
24392,0
24393,0
24394,0
24395,0
24396,1
24397,0
24398,1
24399,0
24400,1
24401,1
24402,1
24403,0
24404,1
24405,0
24406,1
24407,1
24408,1
24409,0
24410,1
24411,0
24412,0
24413,1
24414,0
24415,1
24416,0
24417,1
24418,1
24419,1
24420,0
24421,0
24422,0
24423,1
24424,1
24425,1
24426,1
24427,1
24428,1
24429,0
24430,0
24431,0
24432,1
24433,0
24434,1
24435,1
24436,0
24437,0
24438,0
24439,0
24440,0
24441,1
24442,0
24443,0
24444,1
24445,1
24446,0
24447,1
24448,1
24449,1
24450,1
24451,0
24452,0
24453,1
24454,0
24455,0
24456,1
24457,0
24458,1
24459,0
24460,0
24461,1
24462,1
24463,0
24464,0
24465,1
24466,1
24467,0
24468,0
24469,0
24470,0
24471,1
24472,0
24473,0
24474,0
24475,1
24476,0
24477,0
24478,1
24479,1
24480,0
24481,1
24482,0
24483,1
24484,1
24485,0
24486,0
24487,1
24488,0
24489,1
24490,0
24491,1
24492,0
24493,0
24494,0
24495,1
24496,1
24497,0
24498,0
24499,1
24500,1
24501,1
24502,0
24503,0
24504,0
24505,0
24506,0
24507,0
24508,1
24509,0
24510,1
24511,1
24512,0
24513,1
24514,1
24515,1
24516,1
24517,0
24518,1
24519,1
24520,1
24521,1
24522,0
24523,0
24524,1
24525,0
24526,1
24527,1
24528,1
24529,0
24530,0
24531,0
24532,1
24533,1
24534,1
24535,1
24536,0
24537,0
24538,1
24539,0
24540,0
24541,1
24542,1
24543,0
24544,1
24545,0
24546,1
24547,0
24548,0
24549,1
24550,1
24551,1
24552,1
24553,0
24554,1
24555,0
24556,1
24557,1
24558,0
24559,1
24560,0
24561,1
24562,1
24563,0
24564,1
24565,1
24566,1
24567,0
24568,0
24569,1
24570,1
24571,1
24572,1
24573,1
24574,0
24575,1
24576,0
24577,1
24578,1
24579,1
24580,1
24581,1
24582,1
24583,1
24584,1
24585,1
24586,1
24587,1
24588,1
24589,0
24590,1
24591,1
24592,1
24593,0
24594,1
24595,1
24596,1
24597,0
24598,1
24599,0
24600,1
24601,1
24602,0
24603,0
24604,0
24605,1
24606,1
24607,1
24608,1
24609,1
24610,0
24611,1
24612,0
24613,1
24614,0
24615,0
24616,1
24617,0
24618,1
24619,1
24620,0
24621,0
24622,0
24623,1
24624,0
24625,1
24626,0
24627,0
24628,0
24629,0
24630,0
24631,0
24632,1
24633,0
24634,0
24635,0
24636,1
24637,1
24638,0
24639,0
24640,1
24641,0
24642,1
24643,1
24644,1
24645,1
24646,1
24647,0
24648,0
24649,1
24650,1
24651,0
24652,1
24653,1
24654,1
24655,1
24656,0
24657,1
24658,1
24659,1
24660,0
24661,1
24662,1
24663,1
24664,1
24665,0
24666,0
24667,1
24668,1
24669,0
24670,1
24671,0
24672,1
24673,0
24674,0
24675,0
24676,0
24677,1
24678,0
24679,1
24680,1
24681,0
24682,0
24683,0
24684,0
24685,0
24686,0
24687,0
24688,1
24689,0
24690,0
24691,0
24692,0
24693,1
24694,0
24695,1
24696,0
24697,1
24698,0
24699,0
24700,1
24701,0
24702,1
24703,0
24704,0
24705,0
24706,0
24707,1
24708,1
24709,0
24710,1
24711,1
24712,1
24713,1
24714,1
24715,1
24716,1
24717,1
24718,0
24719,0
24720,0
24721,1
24722,0
24723,1
24724,1
24725,1
24726,0
24727,0
24728,1
24729,0
24730,0
24731,1
24732,1
24733,1
24734,1
24735,1
24736,1
24737,0
24738,1
24739,0
24740,0
24741,1
24742,1
24743,1
24744,0
24745,1
24746,1
24747,1
24748,1
24749,1
24750,1
24751,0
24752,1
24753,0
24754,0
24755,0
24756,1
24757,0
24758,1
24759,1
24760,1
24761,1
24762,0
24763,0
24764,1
24765,0
24766,0
24767,0
24768,0
24769,1
24770,1
24771,1
24772,1
24773,0
24774,1
24775,1
24776,0
24777,1
24778,1
24779,1
24780,1
24781,1
24782,0
24783,0
24784,0
24785,1
24786,0
24787,1
24788,1
24789,1
24790,1
24791,0
24792,0
24793,0
24794,1
24795,1
24796,1
24797,0
24798,1
24799,1
24800,1
24801,1
24802,0
24803,1
24804,1
24805,0
24806,1
24807,0
24808,1
24809,1
24810,0
24811,1
24812,1
24813,1
24814,0
24815,0
24816,0
24817,0
24818,1
24819,0
24820,1
24821,1
24822,1
24823,1
24824,1
24825,0
24826,0
24827,0
24828,1
24829,1
24830,0
24831,0
24832,1
24833,1
24834,1
24835,1
24836,1
24837,0
24838,1
24839,1
24840,1
24841,1
24842,1
24843,0
24844,0
24845,0
24846,0
24847,1
24848,1
24849,1
24850,0
24851,0
24852,1
24853,1
24854,0
24855,1
24856,0
24857,0
24858,0
24859,1
24860,0
24861,0
24862,0
24863,1
24864,1
24865,1
24866,0
24867,1
24868,1
24869,0
24870,0
24871,1
24872,1
24873,1
24874,1
24875,0
24876,0
24877,1
24878,0
24879,0
24880,1
24881,0
24882,1
24883,0
24884,1
24885,1
24886,1
24887,1
24888,0
24889,1
24890,0
24891,1
24892,0
24893,1
24894,1
24895,1
24896,1
24897,1
24898,0
24899,0
24900,1
24901,1
24902,1
24903,1
24904,1
24905,0
24906,0
24907,1
24908,1
24909,1
24910,0
24911,1
24912,1
24913,1
24914,1
24915,0
24916,0
24917,1
24918,1
24919,1
24920,1
24921,0
24922,0
24923,1
24924,1
24925,1
24926,1
24927,0
24928,1
24929,0
24930,1
24931,1
24932,1
24933,1
24934,0
24935,0
24936,0
24937,1
24938,0
24939,0
24940,1
24941,0
24942,1
24943,0
24944,1
24945,1
24946,0
24947,1
24948,1
24949,0
24950,1
24951,0
24952,0
24953,1
24954,1
24955,0
24956,1
24957,0
24958,0
24959,1
24960,0
24961,1
24962,0
24963,1
24964,1
24965,0
24966,1
24967,0
24968,1
24969,1
24970,0
24971,0
24972,1
24973,1
24974,0
24975,1
24976,1
24977,0
24978,1
24979,0
24980,0
24981,0
24982,1
24983,1
24984,1
24985,1
24986,1
24987,0
24988,0
24989,1
24990,0
24991,1
24992,0
24993,1
24994,1
24995,0
24996,0
24997,0
24998,1
24999,1
25000,0
25001,1
25002,0
25003,1
25004,0
25005,1
25006,0
25007,0
25008,1
25009,1
25010,1
25011,0
25012,0
25013,1
25014,0
25015,1
25016,1
25017,1
25018,0
25019,0
25020,1
25021,1
25022,0
25023,0
25024,1
25025,1
25026,1
25027,0
25028,0
25029,0
25030,1
25031,1
25032,0
25033,1
25034,0
25035,1
25036,0
25037,0
25038,1
25039,0
25040,0
25041,0
25042,1
25043,0
25044,1
25045,1
25046,1
25047,1
25048,1
25049,1
25050,1
25051,1
25052,1
25053,0
25054,1
25055,1
25056,0
25057,0
25058,1
25059,0
25060,0
25061,1
25062,0
25063,1
25064,1
25065,1
25066,0
25067,1
25068,1
25069,0
25070,1
25071,1
25072,0
25073,0
25074,1
25075,0
25076,0
25077,1
25078,1
25079,0
25080,0
25081,0
25082,0
25083,0
25084,0
25085,0
25086,1
25087,0
25088,0
25089,1
25090,0
25091,0
25092,1
25093,1
25094,1
25095,1
25096,0
25097,1
25098,0
25099,1
25100,0
25101,1
25102,1
25103,0
25104,1
25105,0
25106,0
25107,1
25108,1
25109,1
25110,1
25111,0
25112,0
25113,0
25114,0
25115,0
25116,0
25117,1
25118,1
25119,0
25120,1
25121,1
25122,1
25123,0
25124,0
25125,1
25126,1
25127,1
25128,0
25129,0
25130,1
25131,1
25132,1
25133,0
25134,1
25135,0
25136,1
25137,1
25138,1
25139,0
25140,1
25141,0
25142,0
25143,1
25144,1
25145,1
25146,1
25147,1
25148,0
25149,0
25150,0
25151,0
25152,1
25153,1
25154,1
25155,1
25156,1
25157,0
25158,1
25159,0
25160,0
25161,1
25162,0
25163,1
25164,1
25165,0
25166,0
25167,0
25168,0
25169,0
25170,0
25171,0
25172,0
25173,0
25174,1
25175,1
25176,0
25177,1
25178,1
25179,1
25180,1
25181,1
25182,1
25183,1
25184,1
25185,0
25186,0
25187,1
25188,0
25189,0
25190,0
25191,1
25192,1
25193,1
25194,1
25195,0
25196,0
25197,0
25198,1
25199,0
25200,1
25201,1
25202,1
25203,0
25204,1
25205,0
25206,0
25207,0
25208,1
25209,0
25210,0
25211,0
25212,0
25213,1
25214,1
25215,1
25216,0
25217,1
25218,1
25219,0
25220,1
25221,1
25222,1
25223,1
25224,0
25225,1
25226,1
25227,1
25228,1
25229,1
25230,1
25231,1
25232,1
25233,1
25234,1
25235,1
25236,1
25237,1
25238,1
25239,1
25240,1
25241,0
25242,0
25243,0
25244,0
25245,1
25246,1
25247,1
25248,1
25249,0
25250,1
25251,1
25252,1
25253,0
25254,0
25255,1
25256,1
25257,1
25258,1
25259,0
25260,0
25261,1
25262,1
25263,1
25264,1
25265,1
25266,1
25267,0
25268,0
25269,0
25270,1
25271,1
25272,0
25273,0
25274,0
25275,1
25276,0
25277,1
25278,0
25279,0
25280,1
25281,0
25282,0
25283,1
25284,1
25285,0
25286,1
25287,0
25288,0
25289,1
25290,1
25291,1
25292,0
25293,0
25294,1
25295,0
25296,1
25297,1
25298,1
25299,1
25300,0
25301,1
25302,0
25303,0
25304,0
25305,1
25306,1
25307,0
25308,0
25309,0
25310,0
25311,1
25312,0
25313,1
25314,1
25315,1
25316,0
25317,1
25318,1
25319,1
25320,0
25321,1
25322,1
25323,0
25324,0
25325,1
25326,0
25327,0
25328,0
25329,0
25330,0
25331,0
25332,1
25333,0
25334,1
25335,0
25336,0
25337,1
25338,0
25339,1
25340,1
25341,1
25342,0
25343,0
25344,1
25345,0
25346,1
25347,1
25348,1
25349,1
25350,1
25351,1
25352,1
25353,1
25354,1
25355,1
25356,0
25357,1
25358,1
25359,0
25360,1
25361,1
25362,0
25363,1
25364,0
25365,0
25366,1
25367,1
25368,0
25369,1
25370,1
25371,1
25372,1
25373,1
25374,1
25375,0
25376,0
25377,0
25378,1
25379,1
25380,1
25381,0
25382,1
25383,1
25384,0
25385,0
25386,1
25387,1
25388,0
25389,1
25390,0
25391,0
25392,1
25393,0
25394,1
25395,1
25396,1
25397,1
25398,1
25399,0
25400,1
25401,0
25402,0
25403,1
25404,1
25405,0
25406,1
25407,0
25408,1
25409,1
25410,1
25411,0
25412,1
25413,1
25414,1
25415,0
25416,1
25417,1
25418,0
25419,0
25420,1
25421,0
25422,1
25423,0
25424,1
25425,0
25426,1
25427,1
25428,1
25429,1
25430,1
25431,1
25432,0
25433,1
25434,0
25435,0
25436,0
25437,1
25438,1
25439,1
25440,1
25441,0
25442,1
25443,1
25444,0
25445,1
25446,1
25447,1
25448,0
25449,0
25450,0
25451,0
25452,0
25453,1
25454,1
25455,0
25456,0
25457,1
25458,1
25459,1
25460,0
25461,0
25462,0
25463,1
25464,1
25465,1
25466,1
25467,1
25468,1
25469,0
25470,1
25471,1
25472,0
25473,1
25474,0
25475,0
25476,0
25477,1
25478,1
25479,1
25480,1
25481,1
25482,1
25483,1
25484,0
25485,1
25486,0
25487,0
25488,0
25489,0
25490,1
25491,1
25492,1
25493,0
25494,0
25495,0
25496,1
25497,1
25498,0
25499,1
25500,1
25501,0
25502,1
25503,1
25504,0
25505,0
25506,1
25507,1
25508,0
25509,1
25510,1
25511,1
25512,0
25513,1
25514,1
25515,1
25516,0
25517,1
25518,1
25519,1
25520,1
25521,0
25522,1
25523,0
25524,0
25525,1
25526,1
25527,0
25528,0
25529,0
25530,0
25531,0
25532,1
25533,1
25534,1
25535,1
25536,1
25537,0
25538,0
25539,1
25540,1
25541,0
25542,0
25543,1
25544,1
25545,1
25546,1
25547,0
25548,1
25549,1
25550,0
25551,0
25552,1
25553,1
25554,1
25555,0
25556,1
25557,1
25558,1
25559,1
25560,1
25561,0
25562,0
25563,1
25564,0
25565,1
25566,1
25567,0
25568,1
25569,0
25570,1
25571,1
25572,1
25573,1
25574,0
25575,0
25576,1
25577,0
25578,0
25579,1
25580,1
25581,1
25582,1
25583,0
25584,1
25585,0
25586,1
25587,1
25588,0
25589,0
25590,0
25591,1
25592,1
25593,0
25594,0
25595,1
25596,0
25597,1
25598,0
25599,1
25600,1
25601,1
25602,0
25603,0
25604,0
25605,0
25606,0
25607,0
25608,0
25609,1
25610,0
25611,1
25612,1
25613,0
25614,0
25615,1
25616,0
25617,1
25618,1
25619,0
25620,0
25621,0
25622,0
25623,1
25624,1
25625,1
25626,0
25627,1
25628,1
25629,1
25630,1
25631,1
25632,1
25633,1
25634,1
25635,1
25636,1
25637,0
25638,1
25639,1
25640,1
25641,1
25642,1
25643,1
25644,0
25645,1
25646,0
25647,0
25648,0
25649,0
25650,1
25651,0
25652,1
25653,1
25654,0
25655,1
25656,0
25657,0
25658,1
25659,1
25660,0
25661,0
25662,1
25663,1
25664,1
25665,1
25666,0
25667,0
25668,0
25669,0
25670,0
25671,0
25672,1
25673,1
25674,0
25675,0
25676,0
25677,0
25678,0
25679,1
25680,1
25681,0
25682,1
25683,0
25684,0
25685,1
25686,1
25687,1
25688,1
25689,1
25690,0
25691,0
25692,0
25693,0
25694,0
25695,1
25696,1
25697,1
25698,1
25699,1
25700,1
25701,0
25702,1
25703,1
25704,1
25705,0
25706,0
25707,1
25708,0
25709,1
25710,1
25711,1
25712,1
25713,0
25714,0
25715,1
25716,1
25717,1
25718,1
25719,0
25720,0
25721,1
25722,0
25723,1
25724,1
25725,1
25726,1
25727,0
25728,0
25729,0
25730,1
25731,1
25732,0
25733,1
25734,1
25735,0
25736,0
25737,0
25738,0
25739,1
25740,1
25741,0
25742,0
25743,0
25744,0
25745,1
25746,0
25747,0
25748,1
25749,1
25750,0
25751,0
25752,1
25753,1
25754,1
25755,1
25756,1
25757,0
25758,0
25759,0
25760,1
25761,1
25762,0
25763,1
25764,0
25765,0
25766,0
25767,1
25768,1
25769,0
25770,1
25771,0
25772,1
25773,0
25774,1
25775,1
25776,0
25777,0
25778,0
25779,1
25780,0
25781,0
25782,1
25783,1
25784,0
25785,0
25786,1
25787,1
25788,0
25789,1
25790,1
25791,0
25792,1
25793,0
25794,0
25795,1
25796,1
25797,0
25798,1
25799,0
25800,1
25801,0
25802,1
25803,1
25804,0
25805,1
25806,1
25807,1
25808,1
25809,1
25810,0
25811,0
25812,1
25813,1
25814,1
25815,1
25816,0
25817,1
25818,1
25819,0
25820,1
25821,0
25822,0
25823,0
25824,1
25825,0
25826,1
25827,1
25828,0
25829,1
25830,1
25831,0
25832,0
25833,0
25834,0
25835,1
25836,0
25837,0
25838,0
25839,0
25840,1
25841,0
25842,0
25843,1
25844,1
25845,1
25846,0
25847,0
25848,1
25849,1
25850,0
25851,0
25852,0
25853,1
25854,0
25855,0
25856,0
25857,1
25858,1
25859,0
25860,0
25861,0
25862,0
25863,0
25864,0
25865,1
25866,1
25867,1
25868,0
25869,1
25870,0
25871,0
25872,0
25873,0
25874,0
25875,1
25876,1
25877,0
25878,0
25879,1
25880,0
25881,0
25882,0
25883,0
25884,1
25885,1
25886,1
25887,1
25888,1
25889,1
25890,1
25891,1
25892,1
25893,1
25894,0
25895,1
25896,0
25897,0
25898,1
25899,0
25900,1
25901,0
25902,1
25903,0
25904,0
25905,1
25906,0
25907,0
25908,1
25909,1
25910,1
25911,0
25912,1
25913,0
25914,1
25915,1
25916,0
25917,1
25918,1
25919,0
25920,1
25921,0
25922,1
25923,1
25924,0
25925,1
25926,1
25927,1
25928,0
25929,1
25930,0
25931,1
25932,0
25933,1
25934,1
25935,0
25936,1
25937,0
25938,0
25939,1
25940,1
25941,1
25942,0
25943,1
25944,1
25945,1
25946,1
25947,0
25948,1
25949,0
25950,0
25951,1
25952,1
25953,1
25954,1
25955,0
25956,0
25957,1
25958,0
25959,1
25960,0
25961,1
25962,1
25963,1
25964,1
25965,0
25966,1
25967,0
25968,0
25969,0
25970,0
25971,1
25972,0
25973,1
25974,0
25975,1
25976,1
25977,1
25978,0
25979,0
25980,0
25981,1
25982,0
25983,1
25984,1
25985,0
25986,1
25987,0
25988,0
25989,1
25990,1
25991,1
25992,1
25993,0
25994,1
25995,0
25996,1
25997,0
25998,1
25999,0
